id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept,IsFranchise
4a0ba8c9da8,3324203000,"GLASS CITY MECHANCL SRVCS, INC",TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,1988-10-28,1989,2,1.0,0,0,0,0,N,N,1989-01-31,95000.0,$0.00 ,1,No
1745f633b99,1449145003,"CENTRAL SOURCE, INC.",SOLON,OH,CITIZENS BANK NATL ASSOC,RI,2005-09-09,2005,5,1.0,0,5,0,1,N,N,2005-10-31,100000.0,$0.00 ,0,No
70f8c99912f,1689035004,Boris's Red Bull Company LLC,New Albany,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-03-02,2006,1,2.0,0,0,0,1,N,N,2006-03-31,11000.0,$0.00 ,1,No
bbd379009b7,3924474000,"BEEDIWALA ENTERPRISES, INC.",BEAVERCREEK,OH,KEYBANK NATIONAL ASSOCIATION,OH,2000-08-31,2000,5,2.0,3,5,10528,1,N,N,2000-12-31,40000.0,$0.00 ,0,Sí
190cf4ca18a,5033184002,HEAVENLY HAMS,MENTOR,OH,"FIRSTMERIT BANK, N.A.",OH,2001-11-07,2002,27,1.0,0,27,37469,1,Y,N,2001-12-31,20000.0,$0.00 ,1,Sí
d926fbeb651,4620563002,"AVENUE FABRICATING, INC.",BATAVIA,OH,OHIO STATEWIDE DEVEL CORP,OH,1991-10-30,1992,6,1.0,4,0,1,0,N,N,1993-02-17,170000.0,$0.00 ,1,No
a7b9ca21be4,3964475001,"Thoroughbrand, LLC",LEWIS CENTER,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2010-03-13,2010,1,2.0,1,2,0,2,Y,N,2010-03-13,19800.0,$0.00 ,1,No
aeeddb8950f,1290165006,Kylcar Inc.,Parma,OH,"FIRSTMERIT BANK, N.A.",OH,2005-05-03,2005,21,1.0,0,21,1,1,N,N,2005-05-31,200500.0,$0.00 ,0,No
ac8a2b8f497,9134884008,TRAINING KONCEPTS LLC,DELPHOS,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-09-29,2005,1,2.0,0,1,1,2,Y,N,2005-10-31,25000.0,$0.00 ,1,No
235bb99d979,7426784005,COLD STONE CREAMERY,WEST CHESTER,OH,THE HUNTINGTON NATIONAL BANK,OH,2004-05-11,2004,3,2.0,5,0,17998,2,Y,N,2005-04-30,15000.0,$0.00 ,1,Sí
4637e3e6657,5924602009,APPLICATIONS RESEARCH CORP,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,OH,1984-02-09,1984,64,1.0,0,0,0,0,N,N,1984-09-28,400000.0,$0.00 ,0,No
eb7c5a78fe8,2544395000,"Green Machine Landscaping, LLC",Cincinnati,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2007-06-28,2007,2,2.0,0,2,0,1,N,N,2007-08-31,10500.0,$0.00 ,1,No
1f85b31d331,2251924004,SPRINGBORO OIL COMPANY,FRANKLIN,OH,CERTIFIED DEVEL CORP - WARREN,OH,1998-08-11,1998,32,1.0,8,0,1,0,N,N,1999-09-15,520000.0,$0.00 ,1,No
142849decc7,2238844010,STEEL SERVICES PLUS LTD,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1998-08-05,1998,15,1.0,0,0,1,0,N,N,1998-09-30,94644.0,$0.00 ,1,No
1001b75dc62,9142834004,MIA'S LLC,CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2005-09-30,2005,1,2.0,0,1,1,1,N,N,2005-11-30,19500.0,$0.00 ,1,No
4c0b02acbdb,4297994008,"JCW, INC.",NORTH ROYALTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2001-02-12,2001,8,2.0,3,5,1,1,N,N,2001-03-31,256500.0,$0.00 ,1,No
fd87c38c5d8,1756745006,BABIES 2 BOOKS INC.,PAINESVILLE TOWNSHIP,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-04-10,2006,1,2.0,0,0,0,1,N,N,2006-06-30,147000.0,$0.00 ,1,No
f385a185127,2041045009,CAROL L COSTLOW,PATASKALA,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2006-09-27,2006,3,1.0,0,3,0,2,Y,N,2006-09-30,32084.0,$0.00 ,0,No
0fe192b0747,2442265006,FREDERICK B. FARNOL DBA HOLLAN,HOLLAND,OH,CITIZENS BANK NATL ASSOC,RI,2007-05-08,2007,3,1.0,0,3,0,2,Y,N,2007-06-30,133261.0,$0.00 ,1,No
f2252da0839,8862494002,UPS STORE (THE) (PDQ PACK AND,DAYTON,OH,FIFTH THIRD BANK,OH,2005-05-16,2005,5,2.0,0,0,50564,1,N,Y,2005-07-31,50000.0,$0.00 ,0,Sí
58ff6b6595b,1473575003,LAVERN E. ORLANG DBA VERN E OR,E LIVERPOOL,OH,CAPITAL ONE NATL ASSOC,VA,2005-09-27,2005,3,1.0,0,3,0,1,N,N,2005-10-31,50000.0,$0.00 ,1,No
b1fecf0363a,1079855006,Carl B. Booth DBA Booth Funera,Greenville,OH,CAPITAL ONE NATL ASSOC,VA,2004-10-08,2005,1,1.0,0,0,1,2,N,N,2004-11-30,10000.0,$0.00 ,0,No
7a296a6f41b,6388194009,UPPER CITGO,UPPER SANDUSKY,OH,THE CROGHAN COLONIAL BANK,OH,2003-06-09,2003,15,1.0,0,0,1,2,N,N,2003-09-30,1076500.0,$0.00 ,1,No
0b32faefb84,1426804001,"EDF SYSTEMS, INC.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,1997-07-21,1997,9,1.0,4,0,1,0,N,N,1997-09-17,102000.0,$0.00 ,1,No
57c325b92da,7696964000,WILLIAM G. & ELAINE R. FREED,CLEVELAND,OH,FIRST-CITIZENS BK & TR CO,NC,2004-08-13,2004,38,1.0,38,38,1,1,N,N,2004-08-31,391400.0,$0.00 ,1,No
146249dfdd9,3242575005,"CS Graphics, LLC",Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-10-16,2009,6,2.0,0,0,0,1,Y,N,2009-02-28,27500.0,$0.00 ,1,No
d64b755b950,3973284009,TOWPATH DRIVE-THRU LLC,MINERVA,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2000-09-27,2000,6,1.0,0,4,1,1,N,N,2001-01-31,148000.0,$0.00 ,1,No
8f34e359d7e,7351074009,TROPICAL SMOOTHIE CAFE,DAYTON,OH,FIFTH THIRD BANK,OH,2004-04-13,2004,7,2.0,0,0,83882,2,N,Y,2004-12-31,130000.0,$0.00 ,1,Sí
6cb5aa55ca3,1122125006,Draperies Plus,NORTH RIDGEVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2004-12-08,2005,2,1.0,0,0,1,1,Y,N,2004-12-31,47498.0,$0.00 ,0,No
36ccfc385e1,1979615010,"JRN GROUP, INC",PARMA,OH,KEYBANK NATIONAL ASSOCIATION,OH,2006-08-21,2006,1,2.0,0,1,0,1,Y,N,2007-04-30,12046.0,$0.00 ,1,No
b1ece9c7773,1434585003,"Manco Real Estate Mgt., Inc.",Dayton,OH,"BUSINESS LOAN CENTER, LLC",FL,2005-08-30,2005,9,1.0,9,2,0,1,N,N,2005-09-30,25000.0,$0.00 ,1,No
1a28352ade6,2726164006,FIRESTONE JAROS MULLIN INC,POWELL,OH,COMMUNITY CAP. DEVEL CORP,OH,1999-01-20,1999,27,1.0,18,0,1,0,N,N,2000-08-16,617000.0,$0.00 ,1,No
e5bab541020,1011766003,TALENT FOR MEDICINE,LOVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-02-09,2006,3,1.0,47,50,1,2,Y,N,2007-02-28,39400.0,$0.00 ,1,No
9583ee5da34,6740624007,BEST ONE TIRE & SERVICE,NORTHWOOD,OH,THE HUNTINGTON NATIONAL BANK,OH,2003-09-29,2003,7,2.0,7,0,1,2,N,N,2003-10-31,300000.0,$0.00 ,1,No
8f69280868e,6732824008,WU'S DYNASTY INC,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2003-09-26,2003,15,2.0,0,15,1,1,Y,N,2003-10-31,28786.0,$0.00 ,1,No
ef097d2d42c,1169724010,"G & H RENT-A-CAR, INC.",MASURY,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1997-04-25,1997,3,1.0,0,0,1,0,N,Y,1997-09-30,27000.0,$0.00 ,1,No
c8dbeb4d8fd,2256425002,"MASTER TRIM, INC.",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2007-02-02,2007,2,1.0,0,2,0,1,Y,N,2007-03-31,13111.0,$0.00 ,1,No
e1c307a662b,7907723003,"COMPUTER-U-SAVE, INC.",BRECKSVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1994-12-14,1995,2,2.0,0,0,1,0,N,Y,1995-04-30,100000.0,$0.00 ,1,No
3cb58d95ea5,6713664002,"SKY RITE, LLC",COLUMBUS,OH,HEARTLAND BANK,OH,2003-09-23,2003,2,2.0,0,0,1,1,N,Y,2003-09-30,20000.0,$0.00 ,1,No
6023cf800ce,2318825000,"Kelvin Johnson Fish House, Inc",Cincinnati,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-03-08,2007,6,1.0,0,0,0,1,Y,N,2007-04-30,52923.0,$0.00 ,0,No
0c5a8396918,1035854008,OMEGA TAX PLANNING GROUP,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1997-03-14,1997,4,1.0,0,0,1,0,N,N,1997-09-30,100000.0,$0.00 ,1,No
0ec38b24455,9959323002,"INVISIONS SALON, AN OHIO GENER",MAUMEE,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1997-02-12,1997,1,2.0,0,0,1,0,N,N,1997-03-31,24000.0,$0.00 ,1,No
73db169b3fa,5801304005,WALLGUARD CORPORATION OF OHIO,SMITHVILLE,OH,"FIRSTMERIT BANK, N.A.",OH,2002-10-23,2003,4,1.0,1,4,1,2,Y,N,2002-11-30,74000.0,$0.00 ,1,No
843693899cf,2939314007,EIF INC,CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1999-05-13,1999,15,1.0,2,15,1,0,Y,N,1999-06-30,23572.0,$0.00 ,1,No
a461873809d,2342284008,"HOLIDAY INN EXPRESS, MT. ORAB",GEORGETOWN,OH,NATL BK & TR CO,OH,1998-09-22,1998,20,2.0,0,0,38605,0,N,N,1999-06-30,262500.0,$0.00 ,1,Sí
0f05559950e,1665254010,"DAN'S PETS, INC.",PERRYSBURG,OH,FIFTH THIRD BANK,OH,1997-11-06,1998,6,1.0,0,0,1,0,N,Y,1997-11-30,50000.0,$0.00 ,1,No
873bc23717d,2902783008,NORTHLAND AUDIO,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,1987-05-06,1987,11,1.0,8,3,0,0,N,N,1987-09-16,114000.0,$0.00 ,1,No
eef221a465b,2013755002,"Noble Construction, Ltd",Lancaster,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-09-12,2006,7,1.0,2,7,0,1,N,N,2006-11-30,142500.0,$0.00 ,1,No
37cc2d4e85f,9540663000,MT. WASHINGTON FLORIST,CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,1996-09-12,1996,4,1.0,0,0,1,0,N,Y,1996-11-30,46000.0,$0.00 ,1,No
07740b6cae2,1261955008,"Everything Art, LTD",West Chester,OH,"BUSINESS LOAN CENTER, LLC",FL,2005-04-08,2005,2,2.0,2,1,1,2,N,N,2005-04-30,25000.0,$0.00 ,0,No
fa2cf07e02d,3993744002,"GRAND SALON 224, INC",CANFIELD,OH,TALMER BANK AND TRUST,OH,2000-10-05,2001,2,2.0,0,0,1,2,N,Y,2000-10-31,100000.0,$0.00 ,0,No
ebd55da445a,1783264003,LONDON PAINT PLUS,LONDON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1998-01-14,1998,1,2.0,0,0,1,0,N,Y,1998-02-28,50000.0,$0.00 ,1,No
7aedeee221d,7158684002,RED LINE CUSTOM CHOPPERS,LOWELLVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2004-02-04,2004,2,1.0,0,2,1,2,Y,N,2004-02-29,25000.0,$0.00 ,1,No
c82053a7694,1500025009,Lora M. Brozovic,Dellroy,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2005-10-17,2006,1,2.0,2,3,0,2,Y,N,2006-03-31,17214.0,$0.00 ,0,No
723360a4065,3793264006,HARDPARTS TECHNOLOGY SERVICES,RAVENNA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2000-06-15,2000,9,1.0,0,9,1,1,Y,N,2000-08-31,30000.0,$0.00 ,1,No
3194a3d3cb7,3048334003,HAVEN HOME ASST LIVING MENTOR,MENTOR,OH,MENTOR ECONOMIC ASSISTANCE COR,OH,1999-07-02,1999,8,2.0,5,8,1,1,N,N,1999-10-13,182000.0,$0.00 ,1,No
caa1a30e866,1676035005,"CONSTITUTION HOME INSPECTIONS,",LOUISVILLE,OH,CITIZENS BANK NATL ASSOC,RI,2006-02-22,2006,1,2.0,0,1,0,2,Y,N,2006-03-31,100000.0,$0.00 ,1,No
4d1e23b017b,9621923008,INTERNATNL REFRCTRY SVCS CORP,CLEVELAND,OH,"FIRSTMERIT BANK, N.A.",OH,1996-10-08,1997,13,1.0,0,0,1,0,N,N,1997-10-31,200000.0,$0.00 ,1,No
299c9b751b6,8717593005,"FRANKE'S WOOD PRODUCTS, INC.",MARYSVILLE,OH,COMMUNITY CAP. DEVEL CORP,OH,1995-10-18,1996,36,1.0,11,25,1,0,N,N,1996-07-17,382000.0,$0.00 ,1,No
f524a20d52c,1313505005,"Stepp Properties, L.L.C.",VERMILION,OH,"FIRSTMERIT BANK, N.A.",OH,2005-05-24,2005,5,2.0,2,3,1,2,N,N,2005-06-30,114700.0,$0.00 ,1,No
357d371eb63,8898184005,STOCKYARD MARKET LLC,CANFIELD,OH,MAHONING VALLEY ECONOMIC DEVEL,OH,2005-06-01,2005,5,1.0,10,5,1,2,N,N,2006-02-15,349000.0,$0.00 ,1,No
c746ed19002,8854654002,BUCKEYE INVESTMENT GROUP LLC,CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-05-12,2005,1,1.0,1,2,1,1,Y,N,2005-06-30,184523.0,$0.00 ,1,No
c5bc798257c,1024674007,"SPORTSTOWN ICE CENTER, LTD.",CENTERVILLE,OH,COUNTY CORP DEVELOPMENT,OH,1997-03-11,1997,30,1.0,30,0,1,0,N,N,1997-08-13,750000.0,$0.00 ,1,No
21f037d8725,2008235005,"Semper Fit, LLC",Maumee,OH,FIFTH THIRD BANK,OH,2006-09-08,2006,1,2.0,9,1,0,2,N,N,2006-09-30,170000.0,$0.00 ,1,No
58a350041a5,1699185007,"Jacobs Design Group, LLC",Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-03-08,2006,1,2.0,1,1,0,1,N,N,2006-03-31,75000.0,$0.00 ,0,No
5d903dd3d03,9024784001,D E O HAULING INC,AVON,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-08-04,2005,1,1.0,0,1,1,1,Y,N,2005-08-31,38792.0,$0.00 ,0,No
2a14ed4ebaa,1937665005,"All American Drive-Thru, Inc.",Parma,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-07-25,2006,0,1.0,0,0,0,1,Y,N,2006-12-31,42800.0,$0.00 ,1,No
294e73a2be5,1515865006,Northeast Ohio Therapy Associa,North Canton,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2005-10-26,2006,1,2.0,4,1,0,1,N,N,2005-11-30,63000.0,$0.00 ,1,No
56ab6a5f2bc,9257663005,"RICHIES MARKET, INC.",MANSFIELD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1996-05-07,1996,10,1.0,0,0,1,0,N,N,1996-07-31,88000.0,$0.00 ,1,No
7b1ce04d0b1,3213445002,"Targeted Innovation Services,",Cincinnati,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-09-12,2008,0,1.0,0,0,0,1,Y,N,2009-03-31,31489.0,$0.00 ,1,No
d8e85d161c9,8544553005,MOSTLY WOMEN,CONCORD,OH,"FIRSTMERIT BANK, N.A.",OH,1995-07-27,1995,2,2.0,0,0,1,0,N,Y,1995-10-31,30000.0,$0.00 ,1,No
715c6358d25,3538495004,"Reliant Inventory Services, In",WESTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2009-07-27,2009,50,1.0,0,50,0,1,N,N,2009-07-31,38900.0,$0.00 ,1,No
3424bd82c58,4786364008,MR HERO,NORTH RIDGEVILLE,OH,"READYCAP LENDING, LLC",CA,2001-08-07,2001,4,2.0,4,0,1,1,N,N,2002-07-31,124000.0,$0.00 ,0,No
efd1268c43b,8485293009,"8TH DAY SOUND SYSTEMS, INC.",CLEVELAND,OH,KEYBANK NATIONAL ASSOCIATION,OH,1995-07-06,1995,18,1.0,0,0,1,0,N,N,1995-10-31,500000.0,$0.00 ,1,No
b0dad99c997,1708554007,"TIANA'S HAIR, NAILS & TANNING",LEAVITTSBURG,OH,THE HUNTINGTON NATIONAL BANK,OH,1997-11-28,1998,1,2.0,0,0,1,0,N,Y,1998-08-31,22500.0,$0.00 ,1,No
8cd404f4f5b,3479434000,BRIDESRING.COM,DELAWARE,OH,THE HUNTINGTON NATIONAL BANK,OH,1999-12-16,2000,4,2.0,4,4,1,1,N,N,2000-02-29,24300.0,$0.00 ,1,No
105dde82956,1255945009,XHILARATION BUSINESS SOLUTIONS,CINCINNATI,OH,"BUSINESS LOAN CENTER, LLC",FL,2005-04-04,2005,5,1.0,3,2,1,1,N,N,2005-05-31,25000.0,$0.00 ,0,No
5f8dbfb4655,2838206002,FAMILY TREE CHIROPRACTIC CENTE,CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,2007-06-08,2007,7,1.0,8,0,1,1,N,N,2007-08-15,368000.0,$0.00 ,1,No
89afcdd4077,1389015007,WEBER TRANSMISSION CO,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,2005-07-27,2005,5,1.0,0,5,0,1,N,N,2006-01-31,7767.0,$0.00 ,1,No
50014e38d19,4809013005,LADIES&GNTLMN HAIR STYLST INC,MENTOR,OH,THE HUNTINGTON NATIONAL BANK,OH,1992-04-17,1992,33,1.0,0,0,1,0,N,N,1992-10-31,117000.0,$0.00 ,1,No
42335e1e84d,8654523008,TAQUERIA MEXICO TACOS INC,CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1995-09-13,1995,1,2.0,0,0,1,0,N,N,1996-04-30,135000.0,$0.00 ,1,No
50ef4250c9d,7493923003,"OHIO STEAK & BARBECUE CO., INC",COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,1994-08-19,1994,32,1.0,4,28,1,0,N,N,1995-08-16,125000.0,$0.00 ,1,No
d8ca83af779,4337463001,BURGER KING,CENTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1991-01-08,1991,70,1.0,0,0,10643,0,N,N,1991-07-31,220000.0,$0.00 ,1,Sí
ef523b8e8cf,1616604001,GROWTH MANAGEMENT SOLUTIONS IN,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1997-10-14,1998,7,1.0,0,0,1,0,Y,N,2000-04-30,20000.0,$0.00 ,1,No
10e259fc628,1809514005,AMERICAN COATING CORPORATION,DUBLIN,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1998-01-29,1998,7,2.0,0,0,1,0,N,Y,1998-03-31,50000.0,$0.00 ,1,No
22fb9bd0a1c,2882836000,"PARK LANES, INC. OC",AMHERST,OH,HOME SAVINGS & LOAN CO OF YOU,OH,2007-07-05,2007,3,2.0,0,3,1,1,N,N,2007-07-31,370000.0,$0.00 ,0,No
ce44dff9601,6173164003,TIZZANO'S PARTY CENTER,EUCLID,OH,UNITED MIDWEST SAVINGS BANK,OH,2003-03-14,2003,10,1.0,0,0,1,1,N,N,2003-04-30,225000.0,$0.00 ,1,No
43d4051d755,1907444001,GIONINO'S PIZZERIA,MASSILLON,OH,THE HUNTINGTON NATIONAL BANK,OH,1998-03-16,1998,1,2.0,0,0,24419,0,N,Y,1998-10-12,100000.0,$0.00 ,1,Sí
5cd2c51a12b,8528063000,"AKRON VTRNRY SRGCL ASSOC., INC",COPLEY,OH,CASCADE CAPITAL CORPORATION,OH,1995-07-21,1995,1,2.0,15,0,1,0,N,N,1997-01-15,498000.0,$0.00 ,1,No
8fce4f98e51,2157034001,ELITE SOUND AND SECURITY CORPO,BOARDMAN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1998-06-24,1998,12,1.0,0,0,1,0,Y,N,1998-08-31,101452.0,$0.00 ,0,No
c8820b49ba5,3883225005,IMIJ Sound and Lighting,Toledo,OH,THE HUNTINGTON NATIONAL BANK,OH,2010-02-02,2010,0,1.0,0,0,0,1,N,N,2010-02-02,9000.0,$0.00 ,1,No
d43217158d2,1357875002,Media Images Inc.,Columbus,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2005-06-30,2005,2,1.0,0,2,0,1,Y,N,2005-10-31,46899.0,$0.00 ,1,No
b5905aeb33f,3104555001,"Joyland Preschool/Childcare, L",Dublin,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2008-05-27,2008,13,1.0,0,13,0,1,N,N,2008-06-30,220000.0,$0.00 ,1,No
72dcd0d4000,7027034006,TOUR PUTTING GREENS INC,WESTLAKE,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2003-12-12,2004,1,2.0,3,1,1,1,N,N,2004-02-29,50000.0,$0.00 ,1,No
f7f9cb66416,1520665010,"THE PIZZA MARKET, INC.",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,2005-10-29,2006,12,1.0,0,12,0,1,N,N,2005-11-30,50000.0,$0.00 ,1,No
1c387d3f7c8,2232695008,Chastidy Beauty Shop,LAKEVIEW,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2007-01-22,2007,1,2.0,0,1,0,2,N,N,2007-02-28,15300.0,$0.00 ,1,No
0b932326eee,3833544002,THOMAS C NASH INC,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2000-07-12,2000,13,1.0,3,13,43810,1,N,N,2001-01-31,400000.0,$0.00 ,1,Sí
8178e4e65da,2125894007,"GREG HART COMMUNICATIONS, INC.",BATAVIA,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,1998-06-11,1998,12,1.0,4,0,1,0,N,N,1998-09-16,99000.0,$0.00 ,1,No
1e835456957,6833164010,TRIONY SALON,KENTON,OH,LIBERTY NATIONAL BANK,OH,2003-10-24,2004,14,2.0,0,0,1,2,N,Y,2003-12-31,150000.0,$0.00 ,1,No
3c34b2d13e6,9215593010,"CAROL'S CORNER CAFE, INC.",CINCINNATI,OH,FIFTH THIRD BANK,KY,1996-04-23,1996,60,1.0,0,0,1,0,N,Y,1996-07-31,100000.0,$0.00 ,1,No
534b6bb0ebf,3309043002,MIAMI VALLEY GASKET CO,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,1988-10-03,1989,14,1.0,7,7,0,0,N,N,1990-11-14,207000.0,$0.00 ,1,No
8fc7590d13e,7347274007,GAUER SERVICE & SUPPLY COMPANY,AKRON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2004-04-12,2004,16,1.0,0,16,1,1,N,N,2004-04-30,40600.0,$0.00 ,1,No
5248e8c94cf,9980403007,ESJAY PRODUCTION MACHINE,TALLMADGE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1997-02-21,1997,2,1.0,0,0,1,0,N,N,1997-11-30,49500.0,$0.00 ,1,No
05cee74ca9e,1647845002,"Primary Eyecare, Inc.",Cleveland,OH,"FIRSTMERIT BANK, N.A.",OH,2006-02-06,2006,6,1.0,0,6,0,1,Y,N,2006-03-31,123448.0,$0.00 ,1,No
bd8d79fa8f8,7457164010,WORLD TRUCK TOWING AND RECOVER,MEDINA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2004-05-21,2004,15,1.0,0,15,1,1,N,N,2004-06-30,960500.0,$0.00 ,1,No
0a6cd93d62a,2411435006,"Chotchkes Abroad, Inc. dba Bri",Westlake,OH,KEYBANK NATIONAL ASSOCIATION,OH,2007-04-24,2007,2,2.0,3,2,0,1,Y,N,2008-05-31,375000.0,$0.00 ,1,No
685ad67f63e,6374894006,VISUAL EDGE IMAGING STUDIO LTD,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2003-06-04,2003,3,1.0,0,3,1,1,Y,N,2003-06-30,56500.0,$0.00 ,1,No
496417b5c90,8343263005,PERFORMACE PARTS & SERVICE CO.,CINCINNATI,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1995-05-16,1995,4,1.0,0,0,1,0,N,Y,1995-10-31,20000.0,$0.00 ,1,No
82bf55cd387,4092693001,ABRAM AND TRACY INC,COLUMBUS,OH,KEYBANK NATIONAL ASSOCIATION,OH,1990-05-15,1990,18,1.0,0,0,1,0,N,N,1990-07-31,285000.0,$0.00 ,1,No
2f32d7c5ef0,1360735007,JUNAELO INSTITUTE OF REPRODUCT,CANTON,OH,CITIZENS BANK NATL ASSOC,RI,2005-07-01,2005,1,1.0,0,1,0,2,N,N,2005-07-31,29000.0,$0.00 ,1,No
36ed5fa685d,1328735007,"INN THE DOG HOUSE, INC",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2005-06-07,2005,5,2.0,0,5,1,1,Y,N,2006-02-28,2000.0,$0.00 ,0,No
a30a6669a41,1755055009,"Born, Molly DBA The Comfort Zo",Wakeman,OH,KEYBANK NATIONAL ASSOCIATION,OH,2006-04-07,2006,4,2.0,0,4,0,2,Y,N,2006-08-31,37204.0,$0.00 ,1,No
8f8f4362226,9311483001,THE BACHELOR PAD,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1996-05-30,1996,5,2.0,0,0,1,0,N,Y,1997-02-28,50000.0,$0.00 ,1,No
684a3658f90,4298113008,JASONS MARKET,GROVE CITY,OH,HEARTLAND BANK,OH,1990-11-07,1991,3,1.0,0,0,1,0,N,N,1991-07-31,35000.0,$0.00 ,1,No
a41c7c2d190,5458944000,"GENESIS HAIR RESTORATION, LTD",COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,2002-06-12,2002,2,2.0,0,0,1,1,N,Y,2002-08-31,73400.0,$0.00 ,1,No
927861a23cd,1123405009,"Buckeye State Logistics, Inc.",Greenville,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-12-09,2005,18,1.0,0,0,1,2,N,N,2005-01-31,28000.0,$0.00 ,0,No
5a2c3540a79,4932233007,INTEGRATED SYSTMS&TECHNOLOGIES,TOLEDO,OH,KEYBANK NATIONAL ASSOCIATION,OH,1992-07-17,1992,12,1.0,0,0,1,0,N,N,1992-10-31,150000.0,$0.00 ,0,No
b5098c0cf72,7636274003,PREMIER FOOD MANAGEMENT,CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,2004-07-23,2004,12,1.0,4,0,1,1,N,N,2006-06-14,391000.0,$0.00 ,1,No
b5b7dde2b48,2223245000,PATRICK J. CLOSSER LLC,LONDON,OH,"FIRSTMERIT BANK, N.A.",OH,2007-01-16,2007,3,1.0,0,3,0,2,N,N,2007-04-30,8712.0,$0.00 ,1,No
e601959b84c,9510173005,CRUST & COMPANY,CHARDON,OH,FIRST NATL BK OF PENNSYLVANIA,PA,1996-09-04,1996,2,2.0,0,0,1,0,N,Y,1997-06-30,69000.0,$0.00 ,1,No
